[13:43:45 25/06/1995]	42700293.txt
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	86
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	96	136	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	96	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	96	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	139	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	136	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	90
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	89
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	131	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	136	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	137	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	137	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	94	137	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	93	135	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	93	135	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	93	135	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	93	135	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	0
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	136	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	135	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	94	136	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	137	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	95	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	87
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	138	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	90
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	94	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	135	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
